#Table1
petroMag_r,petroMagErr_r,extinction_r,petroMag_g,extinction_g,petroR50_r,petroR90_r,velDisp,dered_r,dered_g,objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
17.56008,0.01320506,0.04336285,18.66559,0.06268162,1.910443,5.563804,136.924,17.43393,18.54436,1237648703509168241,196.641808270847,-0.828008426088092,20.34961,18.60704,17.47729,17.01324,16.65961,752,301,2,355,331051714448746496,GALAXY,0.1880652,294,51986,135
16.49795,0.02250026,0.0556305,17.7503,0.08041467,3.545145,10.78275,259.5358,16.32217,17.58981,1237648703509365002,197.189664441177,-0.788374766418241,19.77949,17.67022,16.3778,15.87219,15.49681,752,301,2,358,331030548849911808,GALAXY,0.1883504,294,51986,58
17.54538,0.009069047,0.04937152,18.68034,0.07136723,1.2052,3.50447,198.1986,17.47003,18.56708,1237648704046170240,196.987453903222,-0.28570274265079,20.42729,18.63845,17.5194,17.09245,16.78248,752,301,3,357,331059685908047872,GALAXY,0.205731,294,51986,164
15.4909,0.01197272,0.04781695,16.51433,0.06912007,4.031244,12.68084,234.3403,15.28195,16.3143,1237648704046235683,197.130358977501,-0.370283856847429,18.56407,16.38342,15.32977,14.81891,14.37427,752,301,3,358,331055012983629824,GALAXY,0.08283216,294,51986,147
17.70921,0.01918815,0.05831051,18.7106,0.08428867,2.080516,5.483355,147.3716,17.4212,18.42405,1237648704046498001,197.778266254572,-0.350388581935705,20.78792,18.50834,17.47951,16.95743,16.64347,752,301,3,362,331020653245261824,GALAXY,0.1780361,294,51986,22
17.81765,0.01667314,0.05024561,19.03218,0.07263073,1.185895,3.44664,205.6851,17.70704,18.90112,1237648704582058189,194.823518634357,0.173929552250267,20.95501,18.97375,17.75729,17.27892,16.95023,752,301,4,342,330022016826501120,GALAXY,0.1849933,293,51689,485
17.67459,0.01919295,0.04132942,18.67748,0.05974226,2.291166,6.540228,204.3316,17.58487,18.68768,1237648705118732418,194.284890079413,0.498978124095192,20.53285,18.74742,17.6262,17.14305,16.79447,752,301,5,339,330020642436966400,GALAXY,0.1872156,293,51689,480
17.53032,0.01387157,0.04525823,18.56404,0.06542141,1.205546,3.517723,201.0667,17.44367,18.49449,1237648705118929002,194.730984470612,0.592334295666522,20.41487,18.55992,17.48893,17.03538,16.65946,752,301,5,342,330023940971849728,GALAXY,0.1300252,293,51689,492
17.09511,0.01535264,0.0590324,18.16946,0.08533217,2.46203,7.234879,174.9011,16.8245,17.90607,1237648705119322220,195.635221335401,0.605666580327328,20.05712,17.9914,16.88354,16.39359,15.98179,752,301,5,348,330050054373009408,GALAXY,0.1461418,293,51689,587
17.04913,0.01420531,0.06019238,18.22146,0.08700895,3.143157,9.696821,265.0328,16.89135,18.07523,1237648705119322227,195.65361199505,0.537606679881052,19.99209,18.16224,16.95154,16.4773,16.10855,752,301,5,348,330061049489287168,GALAXY,0.1739963,293,51689,627
16.71057,0.01158561,0.05785439,17.76933,0.08362933,2.949897,8.206409,221.7635,16.51775,17.55474,1237648705655865583,194.9489339548,1.03920276511556,19.45749,17.63837,16.57561,16.12741,15.79733,752,301,6,343,330012945855571968,GALAXY,0.1323564,293,51689,452
18.4841,0.0385397,0.05876565,20.2617,0.08494657,1.930916,6.196106,254.3539,18.44615,20.22195,1237648705655931132,195.070683346887,0.910566415298719,21.63842,20.3069,18.50491,17.89045,17.47382,752,301,6,344,330033011942778880,GALAXY,0.3343492,293,51689,525
17.36574,0.0137023,0.09164118,18.60307,0.1324686,1.707161,5.463149,192.2291,17.22668,18.42469,1237648720151969964,168.476991504563,-0.955143653865762,20.8854,18.55716,17.31833,16.80656,16.43021,756,301,1,352,314194826771851264,GALAXY,0.1858803,279,51984,250
17.68114,0.01475401,0.08760612,18.79186,0.1266359,1.861329,5.59904,199.72,17.48181,18.48543,1237648720151970004,168.557098219067,-1.0333590444055,20.08831,18.61206,17.56942,17.08133,16.72339,756,301,1,352,314195651405572096,GALAXY,0.2314903,279,51984,253
17.84473,0.01493735,0.07559065,18.95384,0.1092673,1.461969,4.371661,177.6183,17.68588,18.75377,1237648720153149681,171.266699475527,-0.841175904399674,20.89785,18.86303,17.76147,17.31467,16.93348,756,301,1,370,315252825594554368,GALAXY,0.1517597,280,51612,3
17.61939,0.03972497,0.05104239,18.85283,0.0737825,2.403476,8.307722,226.356,17.61,18.84943,1237648720164094085,196.25551037556,-0.903467166022192,20.84372,18.92321,17.66104,17.13842,16.76941,756,301,1,537,331071780535953408,GALAXY,0.1918405,294,51986,208
16.9662,0.01690266,0.04841055,18.2627,0.06997813,2.973502,9.495776,227.9447,16.86186,18.09267,1237648720164356280,196.864810965869,-0.894117873906398,20.62227,18.16265,16.91027,16.4165,16.06448,756,301,1,541,331037145919678464,GALAXY,0.1893735,294,51986,82
17.42269,0.0142263,0.04683785,18.70092,0.06770477,2.100909,6.570706,235.011,17.36216,18.65291,1237648720164552871,197.289062229727,-0.858757594863842,20.47626,18.72062,17.409,16.88897,16.52579,756,301,1,544,331026975437121536,GALAXY,0.1885114,294,51986,45
17.46068,0.01173823,0.0558722,18.56407,0.08076406,1.623784,4.981225,161.3257,17.40188,18.47733,1237648720164618370,197.397320705291,-0.901783345213068,20.31782,18.5581,17.45775,17.00227,16.69925,756,301,1,545,331018454222006272,GALAXY,0.1777195,294,51986,14
17.75599,0.01353112,0.06479644,18.98623,0.09366418,1.634683,4.680958,203.9356,17.62321,18.83104,1237648720164618449,197.468732534411,-0.992057115781778,20.85327,18.92471,17.688,17.18621,16.85489,756,301,1,545,331019003977820160,GALAXY,0.1779431,294,51986,16
17.73641,0.02397076,0.06006404,18.89672,0.08682343,1.823994,5.661827,194.4553,17.61285,18.74635,1237648720164683900,197.497855476327,-0.857384651433664,20.85334,18.83318,17.67292,17.1682,16.80418,756,301,1,546,331019828611540992,GALAXY,0.1714668,294,51986,19
17.60227,0.02097488,0.05954516,18.79351,0.08607338,2.058295,6.478335,178.2772,17.50467,18.69548,1237648720164683977,197.570289506412,-0.953399759806186,20.62445,18.78155,17.56421,17.0874,16.7667,756,301,1,546,331018729099913216,GALAXY,0.1776431,294,51986,15
17.3435,0.01332845,0.08342974,18.40688,0.1205989,1.478149,4.525816,151.7185,17.17501,18.18293,1237648720688840927,168.589606973785,-0.534625762515325,20.12755,18.30353,17.25844,16.77921,16.38414,756,301,2,352,314188504579991552,GALAXY,0.1244421,279,51984,227
17.72642,0.01151537,0.08724927,18.79495,0.1261201,1.380166,3.893182,180.295,17.51433,18.59199,1237648720689692900,170.453545904933,-0.454658023623006,20.55823,18.71811,17.60158,17.12317,16.73754,756,301,2,365,315288009966643200,GALAXY,0.1328653,280,51612,131
16.59102,0.007156417,0.03440199,17.73956,0.04972857,1.941821,5.775009,288.1477,16.45594,17.60441,1237651537640554639,196.532817340005,66.1146519371507,19.81723,17.65413,16.49034,16.03118,15.6904,1412,301,1,200,557323510897207296,GALAXY,0.1690873,495,51988,11
17.52924,0.01535287,0.02653201,18.67932,0.03835239,1.544101,4.520258,215.7551,17.42703,18.55253,1237651537649467546,234.286821956356,56.1848282125653,20.67974,18.59088,17.45357,16.96381,16.57108,1412,301,1,336,694765489435469824,GALAXY,0.1421832,617,52072,310
17.81386,0.01969313,0.03772926,19.24294,0.05453819,2.008455,6.421073,299.1084,17.75582,19.20138,1237651537649598714,234.812267818261,56.0859664892086,21.1022,19.25592,17.79355,17.23807,16.90653,1412,301,1,338,694754219441285120,GALAXY,0.2516922,617,52072,269
17.71472,0.01563475,0.03834067,18.87307,0.05542198,1.536139,4.497204,180.7372,17.57658,18.73342,1237651537649664129,234.974820792177,55.8842298111847,20.92185,18.78884,17.61492,17.16632,16.81774,1412,301,1,339,694753394807564288,GALAXY,0.1585366,617,52072,266
17.76878,0.01495092,0.03886192,18.77829,0.05617545,1.854005,5.247488,146.0486,17.57568,18.60265,1237651537649729719,235.090338859119,55.8208753992656,20.30371,18.65882,17.61454,17.12469,16.74295,1412,301,1,340,694758342609889280,GALAXY,0.14832,617,52072,284
18.00832,0.0341608,0.03834235,19.56828,0.05542441,1.460625,4.429506,246.0871,17.92865,19.41274,1237651537649729842,235.157620363186,55.8246183482751,21.75247,19.46817,17.96699,17.42901,17.11598,1412,301,1,340,694749271638960128,GALAXY,0.2197417,617,52072,251
17.29272,0.01221413,0.02963469,18.41944,0.04283737,1.853827,5.677581,215.9971,17.15324,18.27625,1237651537649926400,235.797093216211,55.3911864136808,20.39,18.31909,17.18287,16.72199,16.35968,1412,301,1,343,694740750423844864,GALAXY,0.1551372,617,52072,220
17.25146,0.02451443,0.02259743,18.32397,0.03266491,1.753105,5.248298,186.6484,17.13671,18.2344,1237651537650647187,237.761827907245,54.2898011450264,20.3264,18.26707,17.1593,16.67149,16.27759,1412,301,1,354,697003270207465472,GALAXY,0.1277467,619,52056,259
17.76274,0.0177902,0.02848439,18.79771,0.04117459,1.636424,4.741594,171.9179,17.62585,18.69767,1237651537650974868,238.522287800254,53.7583334890013,20.72562,18.73884,17.65434,17.14858,16.70325,1412,301,1,359,697017288980719616,GALAXY,0.1210754,619,52056,310
17.77949,0.02175001,0.03477624,19.20723,0.05026955,2.253287,7.326132,255.1683,17.73829,19.08615,1237651537651499263,239.988358652404,52.8065911970007,21.51132,19.13642,17.77306,17.27264,16.93389,1412,301,1,367,699271562678790144,GALAXY,0.2221978,621,52055,319
17.01649,0.01827426,0.03551447,18.70901,0.05133667,3.539642,11.6335,290.3402,17.05145,18.51256,1237651537651499300,240.042493892835,52.7925842534226,20.86904,18.5639,17.08697,16.56655,16.21054,1412,301,1,367,699270188289255424,GALAXY,0.2200258,621,52055,314
17.0829,0.01020732,0.04379479,18.14603,0.06330599,1.617767,4.410463,211.8624,16.91582,17.96312,1237651538169102509,152.036536440547,63.0187889356663,20.22885,18.02643,16.95961,16.48307,16.16805,1412,301,2,73,548487834701424640,GALAXY,0.1350664,487,51943,635
17.30437,0.01291418,0.0435989,18.31,0.06302283,1.61641,4.73616,265.0734,17.18045,18.20829,1237651538169167897,152.068954640543,63.0322630886425,20.43374,18.27131,17.22405,16.77198,16.39142,1412,301,2,74,548488384457238528,GALAXY,0.1364009,487,51943,637
17.15956,0.0149874,0.03582789,18.16764,0.05178972,2.961623,7.869197,200.1609,16.9173,18.00851,1237651538169233509,152.292673937718,63.1831098418257,19.9232,18.0603,16.95313,16.44718,16.05713,1412,301,2,75,548484536166541312,GALAXY,0.1764532,487,51943,623
17.66487,0.0156752,0.03769593,18.71107,0.05448999,1.361666,4.101725,168.414,17.58389,18.6042,1237651538169233540,152.321350291361,63.247464792135,20.55913,18.65869,17.62159,17.17392,16.84578,1412,301,2,75,548484811044448256,GALAXY,0.1296103,487,51943,624
17.5903,0.01614675,0.0236365,18.64612,0.03416689,1.886577,5.636594,142.9241,17.47044,18.57145,1237651538170019993,156.027489877515,64.1070741299101,20.65868,18.60561,17.49408,16.99346,16.58812,1412,301,2,87,549458977860118528,GALAXY,0.1279678,488,51914,72
17.54656,0.01313125,0.02413778,18.58807,0.03489151,1.477624,4.21738,196.737,17.44011,18.52604,1237651538170216652,156.854484015449,64.2987802487173,20.6321,18.56093,17.46425,17.03796,16.68843,1412,301,2,90,550642602395854848,GALAXY,0.1295264,489,51930,282
17.67873,0.0194611,0.02354869,18.68923,0.03403996,1.823302,5.780535,156.4941,17.63705,18.66796,1237651538170216683,157.009201453113,64.253600575462,20.62539,18.70201,17.6606,17.26394,16.90402,1412,301,2,90,550643976785389568,GALAXY,0.1305603,489,51930,287
17.04799,0.01221794,0.02949579,18.09994,0.04263658,1.589803,4.412592,214.7622,16.91141,17.97541,1237651538170478743,158.226925622869,64.5196642375182,20.2156,18.01804,16.94091,16.52776,16.17803,1412,301,2,94,550624185576089600,GALAXY,0.1290815,489,51930,215
17.72462,0.01968639,0.02238155,18.94982,0.03235284,1.663023,5.258865,253.7139,17.72162,18.98764,1237651538170609737,158.496402149242,64.6943261591291,21.31959,19.01999,17.744,17.28546,16.94515,1412,301,2,96,550609891924928512,GALAXY,0.2005464,489,51930,163
18.5415,0.04147391,0.02189624,20.04635,0.03165133,2.081899,6.339621,214.2821,18.5005,20.08419,1237651538170609855,158.696074687953,64.5985027798112,22.68446,20.11584,18.5224,17.91759,17.57918,1412,301,2,96,550603294855161856,GALAXY,0.32648,489,51930,139
17.44053,0.01222366,0.02909491,18.46543,0.04205711,1.691487,4.835564,175.5122,17.32408,18.37201,1237651538171003029,160.603628687574,65.0359522538827,20.2211,18.41406,17.35318,16.88738,16.56716,1412,301,2,102,550596148029581312,GALAXY,0.1431728,489,51930,113
17.7435,0.02978,0.03647348,19.05649,0.05272293,2.007972,5.895301,285.0706,17.62768,18.91827,1237651538177360049,196.232365057077,66.5069407933981,21.42256,18.97099,17.66416,17.14507,16.76933,1412,301,2,199,557322136507672576,GALAXY,0.2106145,495,51988,6
15.99363,0.01745833,0.0405123,17.04859,0.05856111,2.100585,6.681787,310.4722,15.87474,16.89705,1237651538177425581,196.770683701712,66.4872836587133,19.09119,16.95561,15.91525,15.46875,15.07641,1412,301,2,200,557322686263486464,GALAXY,0.106285,495,51988,8
17.53188,0.02503379,0.02427241,18.52055,0.03508612,2.000938,5.600206,152.4639,17.55993,18.58415,1237651538186076342,234.161676405711,56.8410587914856,20.67222,18.61924,17.5842,17.05325,16.64198,1412,301,2,332,694786380156397568,GALAXY,0.1073984,617,52072,386
17.37125,0.01317995,0.0288651,18.49196,0.04172491,1.666253,4.791193,174.9881,17.24967,18.3637,1237651538186338500,235.008222697202,56.455921934141,20.49972,18.40543,17.27853,16.79593,16.42233,1412,301,2,336,694796000883140608,GALAXY,0.1454564,617,52072,421
17.54167,0.012812,0.02944779,18.64576,0.04256719,1.337298,4.09831,209.9762,17.48354,18.57207,1237651538186338505,234.991935550493,56.4429598395011,20.75761,18.61464,17.51298,17.04466,16.67748,1412,301,2,336,694798749662210048,GALAXY,0.1454863,617,52072,431
17.87989,0.02156425,0.03238769,19.28537,0.04681686,1.981601,6.563787,232.4394,17.90663,19.39807,1237651538186535096,235.44413106344,56.1491891820394,21.85597,19.44488,17.93902,17.3907,17.06195,1412,301,2,339,694744323836635136,GALAXY,0.2471796,617,52072,233
17.77407,0.02641069,0.02599275,18.91806,0.03757289,1.475706,4.342494,165.5645,17.68743,18.78578,1237651538186731545,236.102084431101,55.8932373849612,20.75082,18.82335,17.71342,17.26929,16.90979,1412,301,2,342,694727556284311552,GALAXY,0.1447372,617,52072,172
17.87306,0.03500237,0.03175312,19.56917,0.04589959,2.967124,8.236214,216.9457,17.81557,19.34409,1237651538187059466,236.856815914134,55.2564876035112,21.92115,19.38999,17.84733,17.27963,16.89684,1412,301,2,347,697030757998159872,GALAXY,0.2933099,619,52056,359
17.45107,0.01248808,0.03407735,18.51857,0.04925929,2.037708,6.073968,156.1336,17.37479,18.49813,1237651538187124971,237.101552156359,55.2547211305784,20.49004,18.54739,17.40887,16.95878,16.62587,1412,301,2,348,697029933364439040,GALAXY,0.173384,619,52056,356
17.00395,0.009968854,0.03886147,18.04802,0.05617481,2.032887,5.933076,210.6608,16.86012,17.90692,1237651538187845714,239.291425596882,53.9933855262341,20.11943,17.9631,16.89898,16.4444,16.1225,1412,301,2,359,697009042643511296,GALAXY,0.1452809,619,52056,280
17.40423,0.01274772,0.04621745,18.65588,0.06680798,1.712961,5.250177,255.1026,17.28245,18.4962,1237648703508512845,195.147874141732,-0.810260167408956,20.47895,18.56301,17.32867,16.84074,16.46178,752,301,2,345,329901620303259648,GALAXY,0.1837005,293,51689,47
17.74121,0.0161708,0.05659446,18.72873,0.0818081,1.583608,4.496807,126.2164,17.57884,18.5816,1237648703510020257,198.718090504473,-0.639976213493866,20.62961,18.66341,17.63544,17.17798,16.82165,752,301,2,368,332180637995788288,GALAXY,0.1180351,295,51985,146
17.81028,0.01743588,0.05556668,19.11941,0.08032242,1.450781,4.149652,220.0054,17.70338,18.99647,1237648703510085765,198.776857051521,-0.709394457079197,21.41459,19.07679,17.75895,17.24179,16.89595,752,301,2,369,332184211408578560,GALAXY,0.206954,295,51985,159
17.84913,0.04188628,0.05388307,19.42062,0.07788873,2.590101,8.007167,276.5014,17.77332,19.28733,1237648703510085780,198.802352440111,-0.650220900262341,21.77139,19.36522,17.82721,17.27132,16.89633,752,301,2,369,332180363117881344,GALAXY,0.2726629,295,51985,145
17.85889,0.02881897,0.055395,19.48168,0.08007427,3.048297,9.027163,176.4681,17.75323,19.35938,1237648703510085847,198.777047354488,-0.676543767471657,22.25519,19.43946,17.80862,17.25253,16.88651,752,301,2,369,332184486286485504,GALAXY,0.2916739,295,51985,160
16.72039,0.009918953,0.06159392,17.71101,0.08903488,2.064827,5.424461,211.984,16.4975,17.51779,1237648703512510808,204.417570850935,-0.81925341873702,19.59735,17.60682,16.55909,16.07808,15.66286,752,301,2,406,336719966483015680,GALAXY,0.1144375,299,51671,276
18.39524,0.04440548,0.07068627,19.45256,0.102178,2.413322,6.79599,223.5843,18.52454,20.07271,1237648703512838170,205.076719592235,-0.643134090042896,22.52873,20.17489,18.59523,17.99797,17.58978,752,301,2,411,336704298442319872,GALAXY,0.281958,299,51671,219
17.635,0.01773978,0.06506491,18.73257,0.09405224,1.797563,5.671781,188.0162,17.50297,18.60181,1237648703512838455,205.137532052183,-0.70245616764759,20.54601,18.69586,17.56803,17.07718,16.71596,752,301,2,411,336700725029529600,GALAXY,0.1437098,299,51671,206
18.728,0.03569903,0.05668085,20.58924,0.08193298,1.692856,4.725944,266.8397,18.57929,20.384,1237648703512838558,205.169979326605,-0.818253316056701,22.94973,20.46593,18.63597,17.97638,17.67312,752,301,2,411,336711445267900416,GALAXY,0.3479146,299,51671,245
18.15068,0.04448748,0.0614918,19.73381,0.08888727,1.982849,6.314423,234.2663,18.11507,19.62669,1237648703513035192,205.557505263803,-0.627652134672556,22.02679,19.71558,18.17657,17.61969,17.2907,752,301,2,414,336683407721392128,GALAXY,0.2741991,299,51671,143
17.7411,0.01813255,0.06113347,18.93815,0.0883693,1.617157,5.220433,200.5535,17.64402,18.85775,1237648703513166052,205.892073580242,-0.713270681939099,20.8848,18.94612,17.70516,17.25545,16.88878,752,301,2,416,336675986017904640,GALAXY,0.1814606,299,51671,116
17.03892,0.0141505,0.1166173,18.26328,0.1685719,3.019018,9.907828,303.4118,16.9636,18.2318,1237648703516377211,213.105472287105,-0.79180242515888,20.40312,18.40037,17.08022,16.56274,16.17212,752,301,2,465,341219167124350976,GALAXY,0.186617,303,51615,260
17.56739,0.01297027,0.1164388,18.79757,0.1683139,1.524586,4.633719,230.1623,17.41044,18.5839,1237648703516377341,213.233438322046,-0.796413545197262,20.86931,18.75222,17.52688,17.02337,16.67023,752,301,2,465,341215318833653760,GALAXY,0.1864986,303,51615,246
16.53388,0.007595554,0.1034843,17.59586,0.149588,2.278438,6.972219,174.4464,16.2874,17.29695,1237648703516508346,213.472814757441,-0.757552429568212,19.4142,17.44654,16.39088,15.92025,15.54152,752,301,2,467,341185632019703808,GALAXY,0.1181679,303,51615,138
16.991,0.01050352,0.1023819,18.1541,0.1479945,1.921143,5.76907,246.7074,16.79932,17.91291,1237648703516704931,213.921932995756,-0.647722728489076,20.08996,18.0609,16.9017,16.40284,16.03929,752,301,2,470,341174911781332992,GALAXY,0.1484051,303,51615,99
16.87944,0.009197818,0.1041692,17.91207,0.1505781,2.217231,6.203244,185.8069,16.58469,17.59093,1237648703516770495,214.012148997079,-0.688628577081003,19.72232,17.74151,16.68886,16.21634,15.834,752,301,2,471,341153196426684416,GALAXY,0.1274278,303,51615,20
17.70825,0.01554245,0.1054546,18.91869,0.1524361,1.987591,5.746239,179.7923,17.53053,18.78576,1237648703516835963,214.171145094856,-0.815926804175616,21.21653,18.93819,17.63599,17.11257,16.69127,752,301,2,472,341151822037149696,GALAXY,0.1869596,303,51615,15
